tls_version,run_index,file_size,host,port,ciphers_requested,ca_file,payload_bytes,tcp_connect_time_ms,handshake_time_ms,negotiated_tls_version,negotiated_cipher,ping_rtt_ms,bytes_sent,encrypt_time_ms,bytes_received,decrypt_time_ms,end_to_end_transfer_time_ms,throughput_bytes_per_sec,success
1.3,1,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.624599982984364,5.329000065103173,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.42100006248801947,524288000,468.9680999144912,524288000,763.5129999835044,1232.4835999170318,425391461.62698954,True
1.3,2,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.7326999912038445,4.768499988131225,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.4023999208584428,524288000,467.57049998268485,524288000,763.5147999972105,1231.0876999981701,425873802.49252695,True
1.3,3,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.632600043900311,5.2912000101059675,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.4645000444725156,524288000,468.21670001372695,524288000,748.8317999523133,1217.0513999881223,430785421.22799146,True
1.3,4,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6081999745219946,4.669700050726533,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.304899993352592,524288000,473.8550999900326,524288000,751.011100015603,1224.8686000239104,428036117.4984529,True
1.3,5,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6157000316306949,4.848100012168288,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.30860002152621746,524288000,467.1152000082657,524288000,738.8855000026524,1206.0031000291929,434731884.17783415,True
1.3,6,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6425000028684735,5.042000091634691,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.47099997755140066,524288000,466.93860006053,524288000,744.279200094752,1211.2208000617102,432859145.06528306,True
1.3,7,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6821999559178948,4.998600110411644,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.4487999249249697,524288000,468.8562999945134,524288000,760.6460999231786,1229.5044999336824,426422188.7990482,True
1.3,8,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6310999160632491,5.086899967864156,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.4325999179854989,524288000,469.5674000540748,524288000,745.5032999860123,1215.0734000606462,431486690.4121446,True
1.3,9,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6180999334901571,5.057399976067245,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3453000681474805,524288000,470.47920001205057,524288000,746.6968999942765,1217.178300023079,430740508.59275013,True
1.3,10,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6401999853551388,5.561999976634979,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3303999546915293,524288000,466.1009000847116,524288000,739.6584000671282,1205.762500059791,434818631.3424093,True
1.3,11,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.637299963273108,4.977299948222935,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3245000261813402,524288000,467.3575999913737,524288000,752.5069999974221,1219.8666000040248,429791257.5016565,True
1.3,12,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.7461999775841832,5.43739995919168,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3532000118866563,524288000,481.8702000193298,524288000,757.3696000035852,1239.242000039667,423071522.739883,True
1.3,13,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.7393000414595008,4.593200050294399,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3290999447926879,524288000,469.1252000629902,524288000,747.4932000041008,1216.620200080797,430938102.1005417,True
1.3,14,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6331000477075577,4.636300029233098,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.30690000858157873,524288000,468.43620005529374,524288000,746.1094999453053,1214.5481000188738,431673311.2437891,True
1.3,15,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6302000256255269,5.284000071696937,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.447999918833375,524288000,466.39409998897463,524288000,744.8862999444827,1211.283199954778,432836846.0980667,True
1.3,16,524288000,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,524288000,0.6460999138653278,4.542600014247,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.29390002600848675,524288000,469.8155999649316,524288000,753.5517000360414,1223.369300016202,428560697.0790067,True
