tls_version,scope,metric,mean,std,n,runs,success_rate
1.3,client,port,44330.0,0.0,16,16,1.0
1.3,client,payload_bytes,104857600.0,0.0,16,16,1.0
1.3,client,tcp_connect_time_ms,0.6898624997120351,0.05905366559958652,16,16,1.0
1.3,client,handshake_time_ms,5.150162491190713,0.5396189649846751,16,16,1.0
1.3,client,ping_rtt_ms,0.3819187477347441,0.10073653250012249,16,16,1.0
1.3,client,bytes_sent,104857600.0,0.0,16,16,1.0
1.3,client,encrypt_time_ms,97.09090625983663,2.424446389805973,16,16,1.0
1.3,client,bytes_received,104857600.0,0.0,16,16,1.0
1.3,client,decrypt_time_ms,125.07884999649832,3.515298865733224,16,16,1.0
1.3,client,end_to_end_transfer_time_ms,222.17225000349572,5.070965647768586,16,16,1.0
1.3,client,throughput_bytes_per_sec,472192925.69399947,10638125.198487828,16,16,1.0
1.3,server,port,44330.0,0.0,16,16,1.0
1.3,server,cert_size_bytes,1134.0,0.0,16,16,1.0
1.3,server,key_size_bytes,1732.0,0.0,16,16,1.0
1.3,server,handshake_time_ms,8.466218758258037,0.5915788482823161,16,16,1.0
1.3,server,bytes_received,104857600.0,0.0,16,16,1.0
1.3,server,decrypt_time_ms,134.99566874816082,2.992253985742137,16,16,1.0
1.3,server,bytes_sent,104857600.0,0.0,16,16,1.0
1.3,server,encrypt_time_ms,95.28079997835448,3.151271676068171,16,16,1.0
1.3,server,transfer_duration_ms,230.54887499165488,5.0608443322552965,16,16,1.0
1.3,server,throughput_bytes_per_sec,455020396.1974765,9874072.679418925,16,16,1.0
