candidate_mode,difference_ci95_high,difference_ci95_low,difference_maximum,difference_mean,difference_median,difference_minimum,difference_standard_deviation,endpoint,metric,paired_n,payload_bytes,reference_mode,relative_paired_n,relative_percent_ci95_high,relative_percent_ci95_low,relative_percent_maximum,relative_percent_mean,relative_percent_median,relative_percent_minimum,relative_percent_standard_deviation
hybrid,-0.1855301770672285,-0.2620823229327715,-0.07229999999999998,-0.22380625,-0.22379999999999997,-0.43300000000000005,0.07183106541276786,server,ping_service_ms,16,1024,native,16,-53.29431899588066,-66.32833005215673,-19.97237569060773,-59.811324524018694,-62.738049254986976,-76.59649743499027,12.230184930655504
hybrid,0.08533042028123428,-0.010680420281234247,0.27110000000000006,0.03732500000000001,0.010349999999999998,-0.06270000000000003,0.09008971454426232,server,upload_receive_ms,16,1024,native,16,18.619070314307308,-1.8019444666150104,56.30321910695744,8.408562923846148,2.2575156682379776,-12.497508471197932,19.161621557937043
hybrid,0.07151049260809972,-0.002397992608099732,0.27579999999999993,0.03455624999999999,0.0237,-0.06789999999999996,0.06935044310120397,server,download_send_ms,16,1024,native,16,24.83652284000393,-0.08206961237359955,95.0379048931771,12.377226613815164,8.275870140662093,-17.696116757883754,23.381827174181158
hybrid,0.188742053568505,0.019595446431494995,0.6330999999999999,0.10416875,0.08535000000000004,-0.1197999999999999,0.1587150936689177,server,transfer_total_ms,16,1024,native,16,21.804766898120878,2.5998848701459814,72.61153802041517,12.20232588413343,9.851498256175514,-11.925144336054142,18.020489453279797
hybrid,-0.6409542046229459,-2.9108807489293946,2.2082003255188845,-1.7759174767761703,-1.7547698332119488,-7.904767036056359,2.129936923945143,server,throughput_mbps,16,1024,native,16,-3.0390277363314775,-15.342723747388703,13.539783001808297,-9.19087574186009,-8.967983505282156,-42.066445182724244,11.544909460034681
hybrid,15.940737680344252,-2.2688626803442524,31.25,6.8359375,7.8125,-15.625,17.08658823158776,server,process_cpu_ms,16,1024,native,6,-12.474043250217733,-120.85929008311561,0.0,-66.66666666666667,-100.0,-100.0,51.63977794943222
hybrid,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,0.0,server,handshake_framed_bytes_sent,16,1024,native,0,,,,,,,
hybrid,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0,0.0,server,handshake_framed_bytes_received,16,1024,native,0,,,,,,,
hybrid,100.0,100.0,100.0,100.0,100.0,100.0,0.0,server,application_framed_bytes_sent,16,1024,native,16,8.389261744966444,8.389261744966444,8.389261744966444,8.389261744966444,8.389261744966444,8.389261744966444,0.0
hybrid,125.0,125.0,125.0,125.0,125.0,125.0,0.0,server,application_framed_bytes_received,16,1024,native,16,10.04823151125402,10.04823151125402,10.04823151125402,10.04823151125402,10.04823151125402,10.04823151125402,0.0
native,13.590386587604662,-0.6643240876046628,22.1113,6.463031249999999,6.2063999999999995,-18.855800000000002,13.375602256133803,client,tcp_connect_ms,16,102400,baseline,16,514.1526612344343,102.84685173331545,871.2439418416801,308.4997564838749,65.7006294132748,-77.90847629840947,385.9399912684176
native,0.6245326872277306,0.3264923127722694,1.2949000000000002,0.4755125,0.41189999999999993,0.15980000000000016,0.2796597977901007,client,tls_handshake_ms,16,102400,baseline,16,25.696495354918593,12.974130519071988,55.08337587204356,19.33531293699529,17.302428328622533,5.978077887097384,11.937758378895214
native,14.154209608902233,-0.26639710890223256,22.7745,6.94390625,6.695799999999999,-18.3949,13.531267252230727,client,channel_ready_ms,16,102400,baseline,16,275.1902133259241,51.702157685655365,467.5624627892176,163.44618550578974,56.02070407066167,-65.68387299501522,209.70522722987775
native,0.04192546045355379,-0.009425460453553788,0.08899999999999997,0.01625,0.003799999999999984,-0.0643,0.04818403608388709,client,ping_rtt_ms,16,102400,baseline,16,19.16629987494445,-3.3244254306282723,42.86410131514855,7.92093722215809,1.4532101203816397,-23.32245194051505,21.10369007085348
native,0.026588787692615072,-0.010363787692615069,0.08760000000000001,0.008112500000000002,0.010299999999999976,-0.03810000000000002,0.03467365714775412,client,upload_send_ms,16,102400,baseline,16,3.8310660629652658,-1.3986797550935188,13.029897367246766,1.2161931539358735,1.4002273018312175,-5.035020483679136,4.907219904833754
native,0.045089023611648564,-0.04171402361164856,0.10230000000000006,0.0016875000000000015,0.002599999999999991,-0.21800000000000008,0.08144977900522507,client,download_receive_ms,16,102400,baseline,16,5.199321238755645,-3.734441381128474,12.093628088426534,0.7324399288135854,0.33881401662505567,-20.003670398238214,8.382804686600988
native,0.05330374411937567,-0.03390374411937564,0.14100000000000001,0.009700000000000014,0.01429999999999998,-0.16639999999999988,0.08182927756412532,client,transfer_total_ms,16,102400,baseline,16,3.261861281823628,-1.8068455506734376,8.651899122537891,0.7275078655750954,0.8447303976566656,-8.968899908370608,4.75611242410804
native,17.710615690455295,-30.56307285372669,87.00719764269274,-6.426228581635698,-8.10715771821134,-80.05461976826155,45.29658104716176,client,throughput_mbps,16,102400,baseline,16,2.021364659744511,-3.0456378786038676,9.852566759429187,-0.5121366094296783,-0.8376443628552386,-7.962952504659169,4.754513236219931
native,6.018388959896187,-9.924638959896187,15.625,-1.953125,0.0,-31.25,14.959798558692784,client,process_cpu_ms,16,102400,baseline,9,4.353038714902858,-104.35303871490285,100.0,-50.0,-100.0,-100.0,70.71067811865476
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,client,handshake_framed_bytes_sent,16,102400,baseline,0,,,,,,,
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,client,handshake_framed_bytes_received,16,102400,baseline,0,,,,,,,
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,client,application_framed_bytes_sent,16,102400,baseline,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,client,application_framed_bytes_received,16,102400,baseline,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
native,14.249983695309115,-0.21775869530911418,22.854799999999997,7.0161125,6.6434999999999995,-18.5587,13.575496000607123,server,tls_handshake_ms,16,102400,baseline,16,663.9812421339396,140.3479626698396,1130.1948373059042,402.1646024018896,72.80347977267897,-79.18040470649082,491.34006531380606
