tls_version,run_index,file_size,host,port,ciphers_requested,ca_file,payload_bytes,tcp_connect_time_ms,handshake_time_ms,negotiated_tls_version,negotiated_cipher,ping_rtt_ms,bytes_sent,encrypt_time_ms,bytes_received,decrypt_time_ms,end_to_end_transfer_time_ms,throughput_bytes_per_sec,success
1.3,1,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.6521999603137374,4.660799982957542,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.328000052832067,1048576,1.3659000396728516,1048576,1.8347000004723668,3.2016000477597117,327516236.993353,True
1.3,2,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.6368999602273107,4.357099998742342,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3165000816807151,1048576,1.1495000217109919,1048576,1.8473999807611108,2.997600007802248,349805176.5648296,True
1.3,3,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.6385999731719494,5.4178000427782536,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.4483999218791723,1048576,1.326100085861981,1048576,1.3401999603956938,2.6675000553950667,393093150.2247718,True
1.3,4,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.6333999335765839,5.528399953618646,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.440400093793869,1048576,1.0105000110343099,1048576,1.5421999851241708,2.5539000052958727,410578330.32837206,True
1.3,5,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.8378999773412943,4.744900041259825,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3374998923391104,1048576,1.3180999085307121,1048576,1.6702000284567475,2.9890999430790544,350799913.0065447,True
1.3,6,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.6572999991476536,4.902999964542687,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.305800000205636,1048576,1.3653000351041555,1048576,1.7371999565511942,3.1032999977469444,337890632.7977593,True
1.3,7,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.691099907271564,5.0076000625267625,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.29969995375722647,1048576,1.2789000757038593,1048576,1.7671999521553516,3.047000034712255,344133898.27841693,True
1.3,8,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.634100055322051,4.774400033056736,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.44410000555217266,1048576,1.132400007918477,1048576,1.7223999602720141,2.8557999758049846,367174174.9715613,True
1.3,9,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.633800053037703,4.678199999034405,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.3139000618830323,1048576,1.35709997266531,1048576,1.9116000039502978,3.269699984230101,320694866.5190463,True
1.3,10,1048576,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1048576,0.6347000598907471,4.99589997343719,TLSv1.3,"['TLS_AES_256_GCM_SHA384', 'TLSv1.3', 256]",0.4102999810129404,1048576,1.3233000645413995,1048576,1.5287999995052814,2.8532000724226236,367508752.76323146,True
