tls_version,scope,metric,mean,std,n,runs,success_rate
1.3_hybrid,client,port,44330.0,0.0,16,16,1.0
1.3_hybrid,client,payload_bytes,102400.0,0.0,16,16,1.0
1.3_hybrid,client,tcp_connect_time_ms,0.6393062431016006,0.021363033767122234,16,16,1.0
1.3_hybrid,client,client_hello_time_ms,0.12770626199198887,0.016206191141628325,16,16,1.0
1.3_hybrid,client,server_hello_time_ms,6.2306312538567,0.18290393776059335,16,16,1.0
1.3_hybrid,client,ecdh_time_ms,0.2603999964776449,0.03486679561428716,16,16,1.0
1.3_hybrid,client,mlkem_encapsulation_time_ms,0.22688751778332517,0.031306464974105316,16,16,1.0
1.3_hybrid,client,signature_verification_time_ms,1.0202375051449053,0.2197496375601608,16,16,1.0
1.3_hybrid,client,key_derivation_time_ms,0.25449998065596446,0.04157266301946379,16,16,1.0
1.3_hybrid,client,total_handshake_time_ms,15.160850001848303,0.289230790077212,16,16,1.0
1.3_hybrid,client,handshake_time_ms,15.160850001848303,0.289230790077212,16,16,1.0
1.3_hybrid,client,ping_rtt_ms,0.47331248060800135,0.03834206233128305,16,16,1.0
1.3_hybrid,client,bytes_sent,102400.0,0.0,16,16,1.0
1.3_hybrid,client,encrypt_time_ms,0.354737501766067,0.021932105950241042,16,16,1.0
1.3_hybrid,client,bytes_received,102400.0,0.0,16,16,1.0
1.3_hybrid,client,decrypt_time_ms,0.4799062662641518,0.07664284833704818,16,16,1.0
1.3_hybrid,client,end_to_end_transfer_time_ms,0.8355250101885758,0.07554612764562403,16,16,1.0
1.3_hybrid,client,throughput_bytes_per_sec,123447701.93635716,10528354.732230326,16,16,1.0
1.3_hybrid,server,port,44330.0,0.0,16,16,1.0
1.3_hybrid,server,client_hello_time_ms,0.10628125892253593,0.009997557010298867,16,16,1.0
1.3_hybrid,server,server_hello_time_ms,0.09298123768530786,0.006641500981889969,16,16,1.0
1.3_hybrid,server,ecdh_time_ms,0.21964999905321747,0.01635787292551221,16,16,1.0
1.3_hybrid,server,mlkem_decapsulation_time_ms,0.5247249791864306,0.07868814099917959,16,16,1.0
1.3_hybrid,server,signature_generation_time_ms,0.6777812668588012,0.22208015972931747,16,16,1.0
1.3_hybrid,server,key_derivation_time_ms,0.25126874970737845,0.046559124294295484,16,16,1.0
1.3_hybrid,server,total_handshake_time_ms,108.31654999492457,1.60624689742536,16,16,1.0
1.3_hybrid,server,handshake_time_ms,108.31654999492457,1.60624689742536,16,16,1.0
1.3_hybrid,server,bytes_received,102400.0,0.0,16,16,1.0
1.3_hybrid,server,decrypt_time_ms,0.5230249953456223,0.04219353904356785,16,16,1.0
1.3_hybrid,server,bytes_sent,102400.0,0.0,16,16,1.0
1.3_hybrid,server,encrypt_time_ms,0.33792500471463427,0.04140914063938584,16,16,1.0
1.3_hybrid,server,transfer_duration_ms,0.8648187504149973,0.0685907067176542,16,16,1.0
1.3_hybrid,server,throughput_bytes_per_sec,119082117.50924167,9112217.875128942,16,16,1.0
