tls_version,run_index,file_size,host,port,ciphers_requested,ca_file,payload_bytes,use_hybrid,tcp_connect_time_ms,client_hello_time_ms,server_hello_time_ms,ecdh_time_ms,mlkem_encapsulation_time_ms,signature_verification_time_ms,key_derivation_time_ms,total_handshake_time_ms,handshake_time_ms,ping_rtt_ms,bytes_sent,encrypt_time_ms,bytes_received,decrypt_time_ms,end_to_end_transfer_time_ms,throughput_bytes_per_sec,success
1.3,1,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6390999769791961,0.1278999261558056,6.11299998126924,0.2775000175461173,0.2559999702498317,0.8932000491768122,0.20060001406818628,14.849100029096007,14.849100029096007,0.4363000625744462,1073741824,2126.753299962729,1073741824,3274.747799965553,5401.502699940465,198785760.8609239,True
1.3,2,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6192000582814217,0.12880004942417145,6.503100041300058,0.20589993800967932,0.17909996677190065,0.9870000649243593,0.2937999088317156,15.34639997407794,15.34639997407794,0.440400093793869,1073741824,2157.308300025761,1073741824,3324.2318999255076,5481.541999964975,195883170.10192767,True
1.3,3,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.622499966993928,0.1319999573752284,6.374899996444583,0.18119998276233673,0.16380008310079575,0.8926000446081161,0.2818999346345663,14.994199969805777,14.994199969805777,0.44430000707507133,1073741824,2034.176200046204,1073741824,3330.3358999546617,5364.51380001381,200156410.0734042,True
1.3,4,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.623999978415668,0.12980005703866482,6.771900109015405,0.265000038780272,0.24369999300688505,0.7572000613436103,0.21009996999055147,15.423099976032972,15.423099976032972,0.4368999507278204,1073741824,2074.913499993272,1073741824,3254.9598000478,5329.875000054017,201457224.41691747,True
1.3,5,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6591000128537416,0.16060005873441696,6.390900001861155,0.27489999774843454,0.2394999610260129,1.447899965569377,0.21770002786070108,15.666899969801307,15.666899969801307,0.4851999692618847,1073741824,2084.293899941258,1073741824,3289.507900015451,5373.803499969654,199810399.46958676,True
1.3,6,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6128000095486641,0.12399989645928144,6.369900074787438,0.3160999622195959,0.2525999443605542,1.3804000336676836,0.29619992710649967,15.658300020731986,15.658300020731986,0.5129999481141567,1073741824,2039.7501999977976,1073741824,3320.9905000403523,5360.74210004881,200297235.71111983,True
1.3,7,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6203999510034919,0.1324999611824751,6.503900047391653,0.278300023637712,0.17389992717653513,0.817999942228198,0.22000004537403584,15.08300006389618,15.08300006389618,0.48470008186995983,1073741824,1990.9486999968067,1073741824,3291.1662999540567,5282.116699963808,203278701.51133865,True
1.3,8,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6588998949155211,0.12270000297576189,6.410500034689903,0.2731999848037958,0.24860003031790257,0.8987000910565257,0.2848999574780464,15.385600039735436,15.385600039735436,0.521400012075901,1073741824,2042.6622999366373,1073741824,3358.524200040847,5401.188399991952,198797328.38084298,True
1.3,9,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6168999243527651,0.12330000754445791,5.9896999737247825,0.28000003658235073,0.24269998539239168,0.816499930806458,0.28899998869746923,14.667199924588203,14.667199924588203,0.48970000352710485,1073741824,2111.281599965878,1073741824,3334.394400008023,5445.677699986845,197173223.08710885,True
1.3,10,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.7944999961182475,0.1268000341951847,6.293899961747229,0.25670009199529886,0.2386999549344182,1.53629994019866,0.23390003480017185,16.325099975802004,16.325099975802004,0.42810000013560057,1073741824,2070.83209999837,1073741824,3488.91609988641,5559.749799896963,193127723.8446772,True
1.3,11,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6758000236004591,0.13109995052218437,6.169300060719252,0.27860002592206,0.24860003031790257,0.824199989438057,0.34849997609853745,15.053599956445396,15.053599956445396,0.5170999793335795,1073741824,2130.897799972445,1073741824,3271.512500010431,5402.412800001912,198752273.05836755,True
1.3,12,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.673400005325675,0.12459990102797747,6.8397000432014465,0.19509997218847275,0.16229995526373386,1.1109999613836408,0.2927000168710947,16.29890000913292,16.29890000913292,0.4296000115573406,1073741824,2061.6933000274003,1073741824,3315.4469000874087,5377.1420000121,199686343.41395184,True
1.3,13,1073741824,127.0.0.1,44330,AESGCM:CHACHA20:AES256:AES128,server_cert.pem,1073741824,True,0.6340999389067292,0.12620002962648869,6.56779995188117,0.22369995713233948,0.16880000475794077,0.8722000056877732,0.23889995645731688,15.207899967208505,15.207899967208505,0.519900000654161,1073741824,2032.3792999843135,1073741824,3242.86499992013,5275.2458999166265,203543464.0150083,True
